Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-25 10:29:00+02:00,124.30000305175781,124.33999633789062,124.30000305175781,124.33999633789062,169,0.0,0.0
2023-05-25 10:30:00+02:00,124.22000122070312,124.22000122070312,124.13999938964844,124.13999938964844,94,0.0,0.0
2023-05-25 10:31:00+02:00,124.18000030517578,124.18000030517578,124.16000366210938,124.16000366210938,44,0.0,0.0
2023-05-25 10:32:00+02:00,124.0999984741211,124.0999984741211,124.05999755859375,124.08000183105469,745,0.0,0.0
2023-05-25 10:33:00+02:00,124.05999755859375,124.05999755859375,123.95999908447266,123.9800033569336,2278,0.0,0.0
2023-05-25 10:34:00+02:00,124.0199966430664,124.08000183105469,124.0199966430664,124.0199966430664,952,0.0,0.0
2023-05-25 10:35:00+02:00,124.04000091552734,124.31999969482422,124.04000091552734,124.27999877929688,4075,0.0,0.0
2023-05-25 10:36:00+02:00,124.30000305175781,124.5,124.30000305175781,124.5,2000,0.0,0.0
2023-05-25 10:37:00+02:00,124.5,124.55999755859375,124.41999816894531,124.45999908447266,1936,0.0,0.0
2023-05-25 10:38:00+02:00,124.45999908447266,124.45999908447266,124.22000122070312,124.22000122070312,794,0.0,0.0
2023-05-25 10:39:00+02:00,124.27999877929688,124.44000244140625,124.27999877929688,124.44000244140625,182,0.0,0.0
2023-05-25 10:40:00+02:00,124.33999633789062,124.33999633789062,124.33999633789062,124.33999633789062,142,0.0,0.0
2023-05-25 10:41:00+02:00,124.4000015258789,124.4000015258789,124.37999725341797,124.37999725341797,90,0.0,0.0
2023-05-25 10:42:00+02:00,124.37999725341797,124.37999725341797,124.37999725341797,124.37999725341797,98,0.0,0.0
2023-05-25 10:43:00+02:00,124.41999816894531,124.45999908447266,124.41999816894531,124.45999908447266,79,0.0,0.0
2023-05-25 10:44:00+02:00,124.5,124.58000183105469,124.5,124.58000183105469,594,0.0,0.0
2023-05-25 10:45:00+02:00,124.54000091552734,124.5999984741211,124.54000091552734,124.5999984741211,756,0.0,0.0
2023-05-25 10:46:00+02:00,124.63999938964844,124.63999938964844,124.55999755859375,124.55999755859375,544,0.0,0.0
2023-05-25 10:48:00+02:00,124.5199966430664,124.5999984741211,124.5199966430664,124.58000183105469,447,0.0,0.0
2023-05-25 10:49:00+02:00,124.55999755859375,124.55999755859375,124.54000091552734,124.54000091552734,505,0.0,0.0
2023-05-25 10:50:00+02:00,124.58000183105469,124.69999694824219,124.58000183105469,124.69999694824219,259,0.0,0.0
2023-05-25 10:51:00+02:00,124.72000122070312,124.80000305175781,124.72000122070312,124.80000305175781,238,0.0,0.0
2023-05-25 10:52:00+02:00,124.81999969482422,124.81999969482422,124.81999969482422,124.81999969482422,64,0.0,0.0
2023-05-25 10:53:00+02:00,124.80000305175781,124.83999633789062,124.80000305175781,124.80000305175781,632,0.0,0.0
2023-05-25 10:54:00+02:00,124.80000305175781,124.9000015258789,124.80000305175781,124.9000015258789,561,0.0,0.0
2023-05-25 10:55:00+02:00,124.87999725341797,124.87999725341797,124.83999633789062,124.86000061035156,990,0.0,0.0
2023-05-25 10:56:00+02:00,124.86000061035156,124.86000061035156,124.86000061035156,124.86000061035156,19,0.0,0.0
2023-05-25 10:57:00+02:00,124.87999725341797,124.87999725341797,124.86000061035156,124.86000061035156,300,0.0,0.0
2023-05-25 10:58:00+02:00,124.86000061035156,124.86000061035156,124.77999877929688,124.77999877929688,836,0.0,0.0
2023-05-25 10:59:00+02:00,124.77999877929688,124.9000015258789,124.77999877929688,124.87999725341797,345,0.0,0.0
2023-05-25 11:00:00+02:00,124.86000061035156,124.86000061035156,124.83999633789062,124.83999633789062,449,0.0,0.0
2023-05-25 11:01:00+02:00,124.83999633789062,124.87999725341797,124.83999633789062,124.86000061035156,638,0.0,0.0
2023-05-25 11:02:00+02:00,124.87999725341797,124.94000244140625,124.87999725341797,124.91999816894531,1215,0.0,0.0
2023-05-25 11:03:00+02:00,124.91999816894531,124.9800033569336,124.91999816894531,124.95999908447266,826,0.0,0.0
2023-05-25 11:04:00+02:00,124.94000244140625,125.0199966430664,124.94000244140625,125.0199966430664,247,0.0,0.0
2023-05-25 11:05:00+02:00,125.0199966430664,125.16000366210938,125.0199966430664,125.16000366210938,1684,0.0,0.0
2023-05-25 11:06:00+02:00,125.13999938964844,125.19999694824219,125.13999938964844,125.18000030517578,772,0.0,0.0
2023-05-25 11:07:00+02:00,125.16000366210938,125.16000366210938,125.13999938964844,125.13999938964844,61,0.0,0.0
2023-05-25 11:08:00+02:00,125.0999984741211,125.13999938964844,125.08000183105469,125.0999984741211,378,0.0,0.0
2023-05-25 11:09:00+02:00,125.12000274658203,125.22000122070312,125.12000274658203,125.19999694824219,966,0.0,0.0
2023-05-25 11:10:00+02:00,125.13999938964844,125.16000366210938,125.13999938964844,125.16000366210938,106,0.0,0.0
2023-05-25 11:12:00+02:00,125.18000030517578,125.19999694824219,125.18000030517578,125.19999694824219,943,0.0,0.0
2023-05-25 11:13:00+02:00,125.23999786376953,125.36000061035156,125.23999786376953,125.31999969482422,1543,0.0,0.0
2023-05-25 11:14:00+02:00,125.31999969482422,125.31999969482422,125.26000213623047,125.31999969482422,141,0.0,0.0
2023-05-25 11:16:00+02:00,125.12000274658203,125.12000274658203,125.05999755859375,125.05999755859375,191,0.0,0.0
2023-05-25 11:19:00+02:00,125.0999984741211,125.13999938964844,125.0999984741211,125.13999938964844,160,0.0,0.0
2023-05-25 11:20:00+02:00,125.13999938964844,125.13999938964844,125.13999938964844,125.13999938964844,200,0.0,0.0
2023-05-25 11:21:00+02:00,125.08000183105469,125.08000183105469,125.08000183105469,125.08000183105469,100,0.0,0.0
2023-05-25 11:22:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,58,0.0,0.0
2023-05-25 11:24:00+02:00,125.04000091552734,125.04000091552734,125.0,125.04000091552734,177,0.0,0.0
2023-05-25 11:25:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,377,0.0,0.0
2023-05-25 11:26:00+02:00,125.08000183105469,125.08000183105469,125.08000183105469,125.08000183105469,27,0.0,0.0
2023-05-25 11:27:00+02:00,125.05999755859375,125.05999755859375,125.05999755859375,125.05999755859375,24,0.0,0.0
2023-05-25 11:28:00+02:00,125.08000183105469,125.0999984741211,125.08000183105469,125.0999984741211,48,0.0,0.0
2023-05-25 11:30:00+02:00,125.13999938964844,125.16000366210938,125.12000274658203,125.12000274658203,132,0.0,0.0
2023-05-25 11:31:00+02:00,125.18000030517578,125.18000030517578,125.08000183105469,125.08000183105469,602,0.0,0.0
2023-05-25 11:32:00+02:00,125.08000183105469,125.16000366210938,125.08000183105469,125.16000366210938,756,0.0,0.0
2023-05-25 11:33:00+02:00,125.13999938964844,125.13999938964844,125.12000274658203,125.13999938964844,227,0.0,0.0
2023-05-25 11:34:00+02:00,125.13999938964844,125.22000122070312,125.13999938964844,125.22000122070312,319,0.0,0.0
2023-05-25 11:35:00+02:00,125.26000213623047,125.31999969482422,125.26000213623047,125.26000213623047,895,0.0,0.0
2023-05-25 11:36:00+02:00,125.27999877929688,125.30000305175781,125.23999786376953,125.23999786376953,635,0.0,0.0
2023-05-25 11:37:00+02:00,125.23999786376953,125.27999877929688,125.23999786376953,125.26000213623047,438,0.0,0.0
2023-05-25 11:38:00+02:00,125.26000213623047,125.26000213623047,125.22000122070312,125.22000122070312,264,0.0,0.0
2023-05-25 11:39:00+02:00,125.18000030517578,125.18000030517578,125.18000030517578,125.18000030517578,110,0.0,0.0
2023-05-25 11:40:00+02:00,125.18000030517578,125.18000030517578,125.16000366210938,125.16000366210938,207,0.0,0.0
2023-05-25 11:41:00+02:00,125.22000122070312,125.22000122070312,125.22000122070312,125.22000122070312,123,0.0,0.0
2023-05-25 11:42:00+02:00,125.19999694824219,125.19999694824219,125.18000030517578,125.19999694824219,249,0.0,0.0
2023-05-25 11:44:00+02:00,125.19999694824219,125.19999694824219,125.19999694824219,125.19999694824219,8,0.0,0.0
2023-05-25 11:45:00+02:00,125.22000122070312,125.22000122070312,125.22000122070312,125.22000122070312,75,0.0,0.0
2023-05-25 11:46:00+02:00,125.19999694824219,125.19999694824219,125.19999694824219,125.19999694824219,200,0.0,0.0
2023-05-25 11:49:00+02:00,125.19999694824219,125.37999725341797,125.19999694824219,125.22000122070312,5774,0.0,0.0
2023-05-25 11:50:00+02:00,125.26000213623047,125.26000213623047,125.26000213623047,125.26000213623047,57,0.0,0.0
2023-05-25 11:51:00+02:00,125.23999786376953,125.23999786376953,125.22000122070312,125.22000122070312,183,0.0,0.0
2023-05-25 11:52:00+02:00,125.19999694824219,125.19999694824219,125.18000030517578,125.18000030517578,188,0.0,0.0
2023-05-25 11:54:00+02:00,125.12000274658203,125.12000274658203,125.08000183105469,125.08000183105469,121,0.0,0.0
2023-05-25 11:56:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,194,0.0,0.0
2023-05-25 11:57:00+02:00,125.05999755859375,125.05999755859375,125.05999755859375,125.05999755859375,22,0.0,0.0
2023-05-25 11:58:00+02:00,125.08000183105469,125.08000183105469,125.05999755859375,125.08000183105469,251,0.0,0.0
2023-05-25 12:00:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,27,0.0,0.0
2023-05-25 12:01:00+02:00,125.0,125.0199966430664,125.0,125.0,398,0.0,0.0
2023-05-25 12:03:00+02:00,124.9800033569336,125.0199966430664,124.95999908447266,124.95999908447266,346,0.0,0.0
2023-05-25 12:04:00+02:00,125.0,125.0,125.0,125.0,66,0.0,0.0
2023-05-25 12:05:00+02:00,124.9800033569336,125.0,124.9800033569336,125.0,87,0.0,0.0
2023-05-25 12:06:00+02:00,125.0199966430664,125.0999984741211,125.0199966430664,125.05999755859375,361,0.0,0.0
2023-05-25 12:07:00+02:00,125.08000183105469,125.08000183105469,125.08000183105469,125.08000183105469,63,0.0,0.0
2023-05-25 12:08:00+02:00,125.12000274658203,125.12000274658203,125.12000274658203,125.12000274658203,192,0.0,0.0
2023-05-25 12:10:00+02:00,125.05999755859375,125.05999755859375,125.04000091552734,125.04000091552734,97,0.0,0.0
2023-05-25 12:11:00+02:00,125.08000183105469,125.08000183105469,125.08000183105469,125.08000183105469,69,0.0,0.0
2023-05-25 12:12:00+02:00,125.08000183105469,125.0999984741211,125.08000183105469,125.0999984741211,91,0.0,0.0
2023-05-25 12:15:00+02:00,124.94000244140625,124.94000244140625,124.91999816894531,124.91999816894531,92,0.0,0.0
2023-05-25 12:16:00+02:00,124.9000015258789,124.9000015258789,124.9000015258789,124.9000015258789,231,0.0,0.0
2023-05-25 12:18:00+02:00,124.91999816894531,124.91999816894531,124.91999816894531,124.91999816894531,63,0.0,0.0
2023-05-25 12:19:00+02:00,124.95999908447266,124.95999908447266,124.95999908447266,124.95999908447266,69,0.0,0.0
2023-05-25 12:20:00+02:00,124.95999908447266,124.9800033569336,124.95999908447266,124.9800033569336,72,0.0,0.0
2023-05-25 12:21:00+02:00,124.95999908447266,124.95999908447266,124.95999908447266,124.95999908447266,500,0.0,0.0
2023-05-25 12:22:00+02:00,124.91999816894531,124.95999908447266,124.91999816894531,124.95999908447266,382,0.0,0.0
2023-05-25 12:23:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,54,0.0,0.0
2023-05-25 12:24:00+02:00,125.0,125.08000183105469,125.0,125.08000183105469,284,0.0,0.0
2023-05-25 12:25:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,67,0.0,0.0
2023-05-25 12:26:00+02:00,125.04000091552734,125.12000274658203,125.04000091552734,125.05999755859375,552,0.0,0.0
2023-05-25 12:28:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,193,0.0,0.0
2023-05-25 12:29:00+02:00,124.95999908447266,124.95999908447266,124.95999908447266,124.95999908447266,250,0.0,0.0
2023-05-25 12:30:00+02:00,124.87999725341797,124.87999725341797,124.87999725341797,124.87999725341797,43,0.0,0.0
2023-05-25 12:31:00+02:00,124.86000061035156,124.86000061035156,124.86000061035156,124.86000061035156,62,0.0,0.0
2023-05-25 12:32:00+02:00,124.87999725341797,124.87999725341797,124.87999725341797,124.87999725341797,60,0.0,0.0
2023-05-25 12:34:00+02:00,124.86000061035156,124.86000061035156,124.86000061035156,124.86000061035156,74,0.0,0.0
2023-05-25 12:36:00+02:00,124.86000061035156,124.86000061035156,124.86000061035156,124.86000061035156,75,0.0,0.0
2023-05-25 12:37:00+02:00,124.94000244140625,124.94000244140625,124.94000244140625,124.94000244140625,175,0.0,0.0
2023-05-25 12:39:00+02:00,125.0,125.08000183105469,125.0,125.08000183105469,191,0.0,0.0
2023-05-25 12:41:00+02:00,125.08000183105469,125.08000183105469,125.08000183105469,125.08000183105469,74,0.0,0.0
2023-05-25 12:42:00+02:00,125.05999755859375,125.05999755859375,125.05999755859375,125.05999755859375,97,0.0,0.0
2023-05-25 12:44:00+02:00,125.0,125.0,125.0,125.0,77,0.0,0.0
2023-05-25 12:47:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,25,0.0,0.0
2023-05-25 12:48:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,6,0.0,0.0
2023-05-25 12:50:00+02:00,124.83999633789062,124.83999633789062,124.83999633789062,124.83999633789062,81,0.0,0.0
2023-05-25 12:51:00+02:00,124.83999633789062,124.86000061035156,124.83999633789062,124.86000061035156,297,0.0,0.0
2023-05-25 12:52:00+02:00,124.80000305175781,124.81999969482422,124.80000305175781,124.81999969482422,225,0.0,0.0
2023-05-25 12:53:00+02:00,124.81999969482422,124.81999969482422,124.81999969482422,124.81999969482422,56,0.0,0.0
2023-05-25 12:55:00+02:00,124.83999633789062,124.86000061035156,124.83999633789062,124.86000061035156,61,0.0,0.0
2023-05-25 12:56:00+02:00,124.86000061035156,124.86000061035156,124.86000061035156,124.86000061035156,78,0.0,0.0
2023-05-25 12:57:00+02:00,124.83999633789062,124.83999633789062,124.83999633789062,124.83999633789062,72,0.0,0.0
2023-05-25 12:58:00+02:00,124.80000305175781,124.80000305175781,124.80000305175781,124.80000305175781,241,0.0,0.0
2023-05-25 12:59:00+02:00,124.77999877929688,124.77999877929688,124.76000213623047,124.76000213623047,204,0.0,0.0
2023-05-25 13:02:00+02:00,124.69999694824219,124.69999694824219,124.55999755859375,124.55999755859375,2894,0.0,0.0
2023-05-25 13:03:00+02:00,124.55999755859375,124.55999755859375,124.55999755859375,124.55999755859375,26,0.0,0.0
2023-05-25 13:04:00+02:00,124.54000091552734,124.54000091552734,124.54000091552734,124.54000091552734,161,0.0,0.0
2023-05-25 13:05:00+02:00,124.5199966430664,124.54000091552734,124.5199966430664,124.54000091552734,188,0.0,0.0
2023-05-25 13:06:00+02:00,124.5,124.5,124.5,124.5,56,0.0,0.0
2023-05-25 13:07:00+02:00,124.5999984741211,124.5999984741211,124.5999984741211,124.5999984741211,167,0.0,0.0
2023-05-25 13:08:00+02:00,124.58000183105469,124.58000183105469,124.58000183105469,124.58000183105469,52,0.0,0.0
2023-05-25 13:10:00+02:00,124.62000274658203,124.62000274658203,124.62000274658203,124.62000274658203,347,0.0,0.0
2023-05-25 13:11:00+02:00,124.62000274658203,124.62000274658203,124.62000274658203,124.62000274658203,82,0.0,0.0
2023-05-25 13:12:00+02:00,124.62000274658203,124.62000274658203,124.62000274658203,124.62000274658203,200,0.0,0.0
2023-05-25 13:13:00+02:00,124.5999984741211,124.5999984741211,124.5999984741211,124.5999984741211,300,0.0,0.0
2023-05-25 13:15:00+02:00,124.58000183105469,124.58000183105469,124.55999755859375,124.55999755859375,181,0.0,0.0
2023-05-25 13:16:00+02:00,124.5999984741211,124.5999984741211,124.5999984741211,124.5999984741211,82,0.0,0.0
2023-05-25 13:18:00+02:00,124.5999984741211,124.5999984741211,124.5999984741211,124.5999984741211,57,0.0,0.0
2023-05-25 13:21:00+02:00,124.62000274658203,124.62000274658203,124.62000274658203,124.62000274658203,56,0.0,0.0
2023-05-25 13:22:00+02:00,124.63999938964844,124.69999694824219,124.63999938964844,124.69999694824219,134,0.0,0.0
2023-05-25 13:23:00+02:00,124.72000122070312,124.72000122070312,124.72000122070312,124.72000122070312,56,0.0,0.0
2023-05-25 13:24:00+02:00,124.69999694824219,124.69999694824219,124.69999694824219,124.69999694824219,56,0.0,0.0
2023-05-25 13:25:00+02:00,124.73999786376953,124.73999786376953,124.73999786376953,124.73999786376953,81,0.0,0.0
2023-05-25 13:26:00+02:00,124.76000213623047,124.76000213623047,124.76000213623047,124.76000213623047,100,0.0,0.0
2023-05-25 13:29:00+02:00,124.76000213623047,124.76000213623047,124.76000213623047,124.76000213623047,111,0.0,0.0
2023-05-25 13:32:00+02:00,124.76000213623047,124.76000213623047,124.76000213623047,124.76000213623047,29,0.0,0.0
2023-05-25 13:34:00+02:00,124.80000305175781,124.80000305175781,124.77999877929688,124.77999877929688,211,0.0,0.0
2023-05-25 13:35:00+02:00,124.76000213623047,124.76000213623047,124.76000213623047,124.76000213623047,81,0.0,0.0
2023-05-25 13:36:00+02:00,124.62000274658203,124.62000274658203,124.62000274658203,124.62000274658203,75,0.0,0.0
2023-05-25 13:37:00+02:00,124.62000274658203,124.62000274658203,124.55999755859375,124.55999755859375,154,0.0,0.0
2023-05-25 13:38:00+02:00,124.5199966430664,124.5199966430664,124.4800033569336,124.4800033569336,84,0.0,0.0
2023-05-25 13:39:00+02:00,124.44000244140625,124.44000244140625,124.44000244140625,124.44000244140625,56,0.0,0.0
2023-05-25 13:40:00+02:00,124.45999908447266,124.45999908447266,124.45999908447266,124.45999908447266,71,0.0,0.0
2023-05-25 13:41:00+02:00,124.41999816894531,124.41999816894531,124.41999816894531,124.41999816894531,90,0.0,0.0
2023-05-25 13:44:00+02:00,124.58000183105469,124.58000183105469,124.58000183105469,124.58000183105469,82,0.0,0.0
2023-05-25 13:45:00+02:00,124.5999984741211,124.5999984741211,124.58000183105469,124.5999984741211,275,0.0,0.0
2023-05-25 13:48:00+02:00,124.62000274658203,124.62000274658203,124.5999984741211,124.5999984741211,105,0.0,0.0
2023-05-25 13:50:00+02:00,124.68000030517578,124.68000030517578,124.68000030517578,124.68000030517578,52,0.0,0.0
2023-05-25 13:51:00+02:00,124.68000030517578,124.68000030517578,124.66000366210938,124.68000030517578,175,0.0,0.0
2023-05-25 13:52:00+02:00,124.68000030517578,124.68000030517578,124.68000030517578,124.68000030517578,56,0.0,0.0
2023-05-25 13:53:00+02:00,124.68000030517578,124.68000030517578,124.68000030517578,124.68000030517578,52,0.0,0.0
2023-05-25 13:59:00+02:00,124.80000305175781,124.80000305175781,124.80000305175781,124.80000305175781,53,0.0,0.0
2023-05-25 14:05:00+02:00,124.73999786376953,124.73999786376953,124.73999786376953,124.73999786376953,100,0.0,0.0
2023-05-25 14:06:00+02:00,124.73999786376953,124.73999786376953,124.73999786376953,124.73999786376953,56,0.0,0.0
2023-05-25 14:07:00+02:00,124.73999786376953,124.73999786376953,124.73999786376953,124.73999786376953,441,0.0,0.0
2023-05-25 14:08:00+02:00,124.80000305175781,124.83999633789062,124.80000305175781,124.83999633789062,150,0.0,0.0
2023-05-25 14:09:00+02:00,124.87999725341797,124.9000015258789,124.87999725341797,124.9000015258789,414,0.0,0.0
2023-05-25 14:10:00+02:00,124.87999725341797,124.87999725341797,124.87999725341797,124.87999725341797,101,0.0,0.0
2023-05-25 14:12:00+02:00,124.95999908447266,124.95999908447266,124.95999908447266,124.95999908447266,81,0.0,0.0
2023-05-25 14:13:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,29,0.0,0.0
2023-05-25 14:15:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,81,0.0,0.0
2023-05-25 14:19:00+02:00,125.05999755859375,125.0999984741211,125.05999755859375,125.08000183105469,1543,0.0,0.0
2023-05-25 14:21:00+02:00,125.05999755859375,125.05999755859375,125.04000091552734,125.05999755859375,280,0.0,0.0
2023-05-25 14:22:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,43,0.0,0.0
2023-05-25 14:23:00+02:00,125.05999755859375,125.05999755859375,125.0199966430664,125.0199966430664,61,0.0,0.0
2023-05-25 14:24:00+02:00,125.0,125.0,125.0,125.0,18,0.0,0.0
2023-05-25 14:26:00+02:00,124.95999908447266,124.95999908447266,124.95999908447266,124.95999908447266,114,0.0,0.0
2023-05-25 14:27:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,51,0.0,0.0
2023-05-25 14:29:00+02:00,124.86000061035156,124.9000015258789,124.86000061035156,124.9000015258789,809,0.0,0.0
2023-05-25 14:30:00+02:00,124.9000015258789,124.9000015258789,124.83999633789062,124.83999633789062,75,0.0,0.0
2023-05-25 14:32:00+02:00,124.94000244140625,125.0199966430664,124.94000244140625,125.0199966430664,368,0.0,0.0
2023-05-25 14:34:00+02:00,124.94000244140625,124.94000244140625,124.94000244140625,124.94000244140625,75,0.0,0.0
2023-05-25 14:37:00+02:00,124.9000015258789,124.9000015258789,124.9000015258789,124.9000015258789,81,0.0,0.0
2023-05-25 14:38:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,89,0.0,0.0
2023-05-25 14:40:00+02:00,125.04000091552734,125.08000183105469,125.04000091552734,125.04000091552734,1175,0.0,0.0
2023-05-25 14:41:00+02:00,125.05999755859375,125.0999984741211,125.05999755859375,125.08000183105469,300,0.0,0.0
2023-05-25 14:43:00+02:00,125.18000030517578,125.18000030517578,125.18000030517578,125.18000030517578,200,0.0,0.0
2023-05-25 14:44:00+02:00,125.0999984741211,125.0999984741211,125.0999984741211,125.0999984741211,46,0.0,0.0
2023-05-25 14:45:00+02:00,125.04000091552734,125.08000183105469,125.04000091552734,125.08000183105469,226,0.0,0.0
2023-05-25 14:49:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,109,0.0,0.0
2023-05-25 14:50:00+02:00,124.95999908447266,125.04000091552734,124.95999908447266,125.04000091552734,573,0.0,0.0
2023-05-25 14:51:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,129,0.0,0.0
2023-05-25 14:55:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,121,0.0,0.0
2023-05-25 14:56:00+02:00,124.9800033569336,124.9800033569336,124.9800033569336,124.9800033569336,285,0.0,0.0
2023-05-25 15:02:00+02:00,124.95999908447266,124.95999908447266,124.95999908447266,124.95999908447266,121,0.0,0.0
2023-05-25 15:03:00+02:00,125.0,125.0,125.0,125.0,71,0.0,0.0
2023-05-25 15:04:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,47,0.0,0.0
2023-05-25 15:05:00+02:00,125.04000091552734,125.08000183105469,125.04000091552734,125.08000183105469,1939,0.0,0.0
2023-05-25 15:06:00+02:00,125.05999755859375,125.05999755859375,125.04000091552734,125.04000091552734,119,0.0,0.0
2023-05-25 15:07:00+02:00,125.05999755859375,125.05999755859375,125.05999755859375,125.05999755859375,565,0.0,0.0
2023-05-25 15:09:00+02:00,125.0999984741211,125.0999984741211,125.0999984741211,125.0999984741211,562,0.0,0.0
2023-05-25 15:10:00+02:00,125.12000274658203,125.13999938964844,125.12000274658203,125.12000274658203,695,0.0,0.0
2023-05-25 15:11:00+02:00,125.12000274658203,125.13999938964844,125.12000274658203,125.12000274658203,304,0.0,0.0
2023-05-25 15:12:00+02:00,125.0999984741211,125.12000274658203,125.08000183105469,125.08000183105469,1623,0.0,0.0
2023-05-25 15:14:00+02:00,125.04000091552734,125.08000183105469,125.04000091552734,125.08000183105469,963,0.0,0.0
2023-05-25 15:15:00+02:00,125.0999984741211,125.13999938964844,125.0999984741211,125.13999938964844,2166,0.0,0.0
2023-05-25 15:16:00+02:00,125.16000366210938,125.18000030517578,125.16000366210938,125.18000030517578,1103,0.0,0.0
2023-05-25 15:17:00+02:00,125.19999694824219,125.19999694824219,125.18000030517578,125.18000030517578,1116,0.0,0.0
2023-05-25 15:18:00+02:00,125.16000366210938,125.16000366210938,125.08000183105469,125.08000183105469,397,0.0,0.0
2023-05-25 15:19:00+02:00,125.04000091552734,125.04000091552734,125.0199966430664,125.0199966430664,294,0.0,0.0
2023-05-25 15:20:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,58,0.0,0.0
2023-05-25 15:21:00+02:00,125.0,125.0,125.0,125.0,25,0.0,0.0
2023-05-25 15:23:00+02:00,125.0,125.0,124.9800033569336,124.9800033569336,657,0.0,0.0
2023-05-25 15:24:00+02:00,125.0,125.0,125.0,125.0,64,0.0,0.0
2023-05-25 15:27:00+02:00,125.0,125.0,125.0,125.0,0,0.0,0.0
2023-05-25 15:28:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,120453,0.0,0.0
2023-05-25 15:29:00+02:00,125.04000091552734,125.04000091552734,125.04000091552734,125.04000091552734,178,0.0,0.0
2023-05-25 15:30:00+02:00,125.0,125.04000091552734,125.0,125.04000091552734,130,0.0,0.0
2023-05-25 15:31:00+02:00,124.95999908447266,125.0,124.94000244140625,124.9800033569336,860,0.0,0.0
2023-05-25 15:32:00+02:00,124.94000244140625,124.94000244140625,124.94000244140625,124.94000244140625,34,0.0,0.0
2023-05-25 15:33:00+02:00,124.91999816894531,124.94000244140625,124.91999816894531,124.94000244140625,211,0.0,0.0
2023-05-25 15:34:00+02:00,124.9800033569336,125.0199966430664,124.9800033569336,125.0199966430664,756,0.0,0.0
2023-05-25 15:35:00+02:00,125.0199966430664,125.0199966430664,125.0199966430664,125.0199966430664,200,0.0,0.0
2023-05-25 15:36:00+02:00,125.0,125.0,124.9800033569336,124.9800033569336,44,0.0,0.0
2023-05-25 15:37:00+02:00,124.9800033569336,124.9800033569336,124.95999908447266,124.95999908447266,91,0.0,0.0
2023-05-25 15:38:00+02:00,124.91999816894531,124.91999816894531,124.91999816894531,124.91999816894531,43,0.0,0.0
2023-05-25 15:39:00+02:00,124.83999633789062,124.83999633789062,124.83999633789062,124.83999633789062,32,0.0,0.0
2023-05-25 15:40:00+02:00,124.81999969482422,124.83999633789062,124.80000305175781,124.83999633789062,260,0.0,0.0
2023-05-25 15:41:00+02:00,124.81999969482422,124.83999633789062,124.80000305175781,124.81999969482422,174,0.0,0.0
2023-05-25 15:42:00+02:00,124.80000305175781,124.81999969482422,124.80000305175781,124.81999969482422,78,0.0,0.0
2023-05-25 15:45:00+02:00,124.9000015258789,124.9000015258789,124.9000015258789,124.9000015258789,98,0.0,0.0
2023-05-25 15:46:00+02:00,124.94000244140625,124.94000244140625,124.94000244140625,124.94000244140625,32,0.0,0.0
2023-05-25 15:48:00+02:00,125.0,125.0,125.0,125.0,418,0.0,0.0
2023-05-25 15:49:00+02:00,124.95999908447266,124.95999908447266,124.9000015258789,124.91999816894531,238,0.0,0.0
2023-05-25 15:50:00+02:00,124.87999725341797,124.87999725341797,124.86000061035156,124.86000061035156,106,0.0,0.0
2023-05-25 15:51:00+02:00,124.86000061035156,124.86000061035156,124.86000061035156,124.86000061035156,4,0.0,0.0
2023-05-25 15:52:00+02:00,124.9000015258789,124.9000015258789,124.86000061035156,124.87999725341797,423,0.0,0.0
2023-05-25 15:54:00+02:00,124.91999816894531,124.91999816894531,124.9000015258789,124.9000015258789,8,0.0,0.0
2023-05-25 15:55:00+02:00,124.95999908447266,124.95999908447266,124.91999816894531,124.91999816894531,271,0.0,0.0
2023-05-25 15:58:00+02:00,125.0,125.0,124.9800033569336,124.9800033569336,165,0.0,0.0
2023-05-25 15:59:00+02:00,124.91999816894531,125.0,124.9000015258789,124.9800033569336,1379,0.0,0.0
